city;city_ascii;state_id;state_name;county_fips;county_name;lat;lng;population;density;source;military;incorporated;timezone;ranking;id
Corona;Corona;CA;California;06065;Riverside;33,8616;-117,5649;168112;1625;shape;FALSE;TRUE;America/Los_Angeles;2;1840019305
Santa Cruz;Santa Cruz;CA;California;06087;Santa Cruz;36,9789;-122,0346;165933;1970;shape;FALSE;TRUE;America/Los_Angeles;2;1840021579
Spring Hill;Spring Hill;FL;Florida;12053;Hernando;28,4798;-82,53;165526;732;shape;FALSE;FALSE;America/New_York;2;1840014105
Muskegon;Muskegon;MI;Michigan;26121;Muskegon;43,2281;-86,2562;164136;1018;shape;FALSE;TRUE;America/Detroit;2;1840002870
Manchester;Manchester;NH;New Hampshire;33011;Hillsborough;42,9848;-71,4447;163488;1312;shape;FALSE;TRUE;America/New_York;2;1840002983
Marysville;Marysville;WA;Washington;53061;Snohomish;48,0809;-122,1561;162700;1295;shape;FALSE;TRUE;America/Los_Angeles;2;1840019789
Springfield;Springfield;IL;Illinois;17167;Sangamon;39,7709;-89,654;162348;726;shape;FALSE;TRUE;America/Chicago;2;1840009517
Frederick;Frederick;MD;Maryland;24021;Frederick;39,4337;-77,4141;158866;1158;shape;FALSE;TRUE;America/New_York;2;1840005710
Hayward;Hayward;CA;California;06001;Alameda;37,6328;-122,0766;158817;1338;shape;FALSE;TRUE;America/Los_Angeles;2;1840020293
Alexandria;Alexandria;VA;Virginia;51510;Alexandria;38,8185;-77,0861;158309;4092;shape;FALSE;TRUE;America/New_York;2;1840003837
Bayamón;Bayamon;PR;Puerto Rico;72021;Bayamón;18,3794;-66,1635;157517;2250;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035622
Port Arthur;Port Arthur;TX;Texas;48245;Jefferson;29,8554;-93,9264;156988;273;shape;FALSE;TRUE;America/Chicago;2;1840020919
Lakewood;Lakewood;CO;Colorado;08059;Jefferson;39,6977;-105,1172;155733;1383;shape;FALSE;TRUE;America/Denver;2;1840020198
Fredericksburg;Fredericksburg;VA;Virginia;51630;Fredericksburg;38,2992;-77,4872;155414;1073;shape;FALSE;TRUE;America/New_York;2;1840003845
Leesburg;Leesburg;FL;Florida;12069;Lake;28,7672;-81,8962;154301;232;shape;FALSE;TRUE;America/New_York;2;1840015083
Hollywood;Hollywood;FL;Florida;12011;Broward;26,0293;-80,1679;153834;2177;shape;FALSE;TRUE;America/New_York;2;1840015144
Palmdale;Palmdale;CA;California;06037;Los Angeles;34,5944;-118,1057;153240;557;shape;FALSE;TRUE;America/Los_Angeles;2;1840020502
Macon;Macon;GA;Georgia;13021;Bibb;32,8065;-83,6974;153026;236;shape;FALSE;TRUE;America/New_York;2;1840043455
Kansas City;Kansas City;KS;Kansas;20209;Wyandotte;39,1235;-94,7443;153014;473;shape;FALSE;TRUE;America/Chicago;2;1840001626
Champaign;Champaign;IL;Illinois;17019;Champaign;40,1142;-88,2737;152940;1486;shape;FALSE;TRUE;America/Chicago;2;1840007239
Sunnyvale;Sunnyvale;CA;California;06085;Santa Clara;37,3836;-122,0255;152569;2670;shape;FALSE;TRUE;America/Los_Angeles;2;1840021573
Pasadena;Pasadena;TX;Texas;48201;Harris;29,6575;-95,1498;152537;1348;shape;FALSE;TRUE;America/Chicago;2;1840020930
Pomona;Pomona;CA;California;06037;Los Angeles;34,0585;-117,7626;151124;2538;shape;FALSE;TRUE;America/Los_Angeles;2;1840020507
Escondido;Escondido;CA;California;06073;San Diego;33,1348;-117,0723;150396;1554;shape;FALSE;TRUE;America/Los_Angeles;2;1840020620
Mauldin;Mauldin;SC;South Carolina;45045;Greenville;34,7821;-82,3032;149687;842;shape;FALSE;TRUE;America/New_York;2;1840015476
New Bedford;New Bedford;MA;Massachusetts;25005;Bristol;41,6697;-70,9428;149570;1840;shape;FALSE;TRUE;America/New_York;2;1840003219
Panama City;Panama City;FL;Florida;12005;Bay;30,1995;-85,6003;149366;395;shape;FALSE;TRUE;America/Chicago;2;1840015034
Tuscaloosa;Tuscaloosa;AL;Alabama;01125;Tuscaloosa;33,2348;-87,5268;149302;627;shape;FALSE;TRUE;America/Chicago;2;1840005563
Warner Robins;Warner Robins;GA;Georgia;13153;Houston;32,5961;-83,6527;148171;786;shape;FALSE;TRUE;America/New_York;2;1840015800
Naperville;Naperville;IL;Illinois;17043;DuPage;41,748;-88,1659;147734;1459;shape;FALSE;TRUE;America/Chicago;2;1840008143
Merced;Merced;CA;California;06047;Merced;37,3057;-120,4779;147690;1396;shape;FALSE;TRUE;America/Los_Angeles;2;1840020313
Elkhart;Elkhart;IN;Indiana;18039;Elkhart;41,6916;-85,9627;147679;739;shape;FALSE;TRUE;America/Indiana/Indianapolis;2;1840008187
Joliet;Joliet;IL;Illinois;17197;Will;41,5188;-88,1499;147323;881;shape;FALSE;TRUE;America/Chicago;2;1840008192
Binghamton;Binghamton;NY;New York;36007;Broome;42,1014;-75,9093;146870;1651;shape;FALSE;TRUE;America/New_York;2;1840000460
Houma;Houma;LA;Louisiana;22109;Terrebonne;29,58;-90,7059;146665;882;shape;FALSE;TRUE;America/Chicago;2;1840015063
Bellevue;Bellevue;WA;Washington;53033;King;47,5951;-122,1535;146145;1686;shape;FALSE;TRUE;America/Los_Angeles;2;1840018417
Topeka;Topeka;KS;Kansas;20177;Shawnee;39,0346;-95,6955;145717;790;shape;FALSE;TRUE;America/Chicago;2;1840001621
Paterson;Paterson;NJ;New Jersey;34031;Passaic;40,9147;-74,1624;145484;6676;shape;FALSE;TRUE;America/New_York;2;1840000838
Lake Charles;Lake Charles;LA;Louisiana;22019;Calcasieu;30,201;-93,2111;145029;658;shape;FALSE;TRUE;America/Chicago;2;1840015039
Torrance;Torrance;CA;California;06037;Los Angeles;33,8346;-118,3416;144430;2717;shape;FALSE;TRUE;America/Los_Angeles;2;1840021873
Thornton;Thornton;CO;Colorado;08001;Adams;39,9197;-104,9438;144186;1549;shape;FALSE;TRUE;America/Denver;2;1840021422
Tyler;Tyler;TX;Texas;48423;Smith;32,3184;-95,3062;143616;711;shape;FALSE;TRUE;America/Chicago;2;1840022076
Athens;Athens;GA;Georgia;13059;Clarke;33,9508;-83,3689;143081;414;shape;FALSE;TRUE;America/New_York;2;1840029463
Beaumont;Beaumont;TX;Texas;48245;Jefferson;30,0849;-94,1451;142759;549;shape;FALSE;TRUE;America/Chicago;2;1840019612
Pueblo;Pueblo;CO;Colorado;08101;Pueblo;38,2701;-104,6114;142726;779;shape;FALSE;TRUE;America/Denver;2;1840020255
Odessa;Odessa;TX;Texas;48135;Ector;31,8801;-102,3448;142581;926;shape;FALSE;TRUE;America/Chicago;2;1840020794
Mesquite;Mesquite;TX;Texas;48113;Dallas;32,7602;-96,5865;142429;1134;shape;FALSE;TRUE;America/Chicago;2;1840020713
Fairfield;Fairfield;CA;California;06095;Solano;38,2583;-122,0335;142042;1081;shape;FALSE;TRUE;America/Los_Angeles;2;1840020253
Pasadena;Pasadena;CA;California;06037;Los Angeles;34,1597;-118,139;142017;2388;shape;FALSE;TRUE;America/Los_Angeles;2;1840020505
Charleston;Charleston;WV;West Virginia;54039;Kanawha;38,3484;-81,6322;141640;579;shape;FALSE;TRUE;America/New_York;2;1840006196
Fullerton;Fullerton;CA;California;06059;Orange;33,8841;-117,9279;141061;2429;shape;FALSE;TRUE;America/Los_Angeles;2;1840020576
Miramar;Miramar;FL;Florida;12011;Broward;25,9773;-80,3351;140479;1879;shape;FALSE;TRUE;America/New_York;2;1840015137
Midland;Midland;TX;Texas;48329;Midland;32,0243;-102,1147;140111;722;shape;FALSE;TRUE;America/Chicago;2;1840020792
Gainesville;Gainesville;GA;Georgia;13139;Hall;34,2902;-83,8294;139507;479;shape;FALSE;TRUE;America/New_York;2;1840013612
Orange;Orange;CA;California;06059;Orange;33,8038;-117,8218;139322;2095;shape;FALSE;TRUE;America/Los_Angeles;2;1840020582
Olathe;Olathe;KS;Kansas;20091;Johnson;38,8833;-94,82;139216;868;shape;FALSE;TRUE;America/Chicago;2;1840003833
Santa Maria;Santa Maria;CA;California;06083;Santa Barbara;34,9333;-120,4431;139072;1786;shape;FALSE;TRUE;America/Los_Angeles;2;1840021830
Surprise;Surprise;AZ;Arizona;04013;Maricopa;33,6815;-112,4515;139007;486;shape;FALSE;TRUE;America/Phoenix;2;1840021941
Roseville;Roseville;CA;California;06061;Placer;38,7703;-121,3196;138860;1216;shape;FALSE;TRUE;America/Los_Angeles;2;1840020233
Metairie;Metairie;LA;Louisiana;22051;Jefferson;29,9977;-90,178;138511;2299;shape;FALSE;FALSE;America/Chicago;2;1840013994
Yuma;Yuma;AZ;Arizona;04027;Yuma;32,5995;-114,5491;137612;311;shape;FALSE;TRUE;America/Phoenix;2;1840021998
Carrollton;Carrollton;TX;Texas;48113;Dallas;32,989;-96,8999;137319;1446;shape;FALSE;TRUE;America/Chicago;2;1840019436
Burlington;Burlington;NC;North Carolina;37001;Alamance;36,076;-79,4685;137096;699;shape;FALSE;TRUE;America/New_York;2;1840013362
West Valley City;West Valley City;UT;Utah;49035;Salt Lake;40,6886;-112,0123;135610;1461;shape;FALSE;TRUE;America/Denver;2;1840021389
Hampton;Hampton;VA;Virginia;51650;Hampton;37,0551;-76,363;135169;1014;shape;FALSE;TRUE;America/New_York;2;1840003866
Racine;Racine;WI;Wisconsin;55101;Racine;42,7274;-87,8135;134679;1918;shape;FALSE;TRUE;America/Chicago;2;1840002493
Greeley;Greeley;CO;Colorado;08123;Weld;40,4152;-104,7706;134417;847;shape;FALSE;TRUE;America/Denver;2;1840020149
Harlingen;Harlingen;TX;Texas;48061;Cameron;26,1916;-97,6977;134306;625;shape;FALSE;TRUE;America/Chicago;2;1840021036
Carolina;Carolina;PR;Puerto Rico;72031;Carolina;18,4054;-65,9792;134207;2502;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035637
Warren;Warren;MI;Michigan;26099;Macomb;42,4934;-83,027;134188;1507;shape;FALSE;TRUE;America/Detroit;2;1840002418
Grand Junction;Grand Junction;CO;Colorado;08077;Mesa;39,0877;-108,5673;134074;606;shape;FALSE;TRUE;America/Denver;2;1840020230
Coral Springs;Coral Springs;FL;Florida;12011;Broward;26,2702;-80,2591;133370;2252;shape;FALSE;TRUE;America/New_York;2;1840015134
Columbia;Columbia;MO;Missouri;29019;Boone;38,9472;-92,3268;132806;711;shape;FALSE;TRUE;America/Chicago;2;1840007391
Bloomington;Bloomington;IL;Illinois;17113;McLean;40,4757;-88,9703;132710;1106;shape;FALSE;TRUE;America/Chicago;2;1840007207
Sterling Heights;Sterling Heights;MI;Michigan;26099;Macomb;42,5809;-83,0305;132296;1401;shape;FALSE;TRUE;America/Detroit;2;1840003094
Stamford;Stamford;CT;Connecticut;09001;Fairfield;41,1039;-73,5585;130057;1334;shape;FALSE;TRUE;America/New_York;2;1840004841
Kent;Kent;WA;Washington;53033;King;47,3887;-122,2128;130038;1487;shape;FALSE;TRUE;America/Los_Angeles;2;1840018424
Bellingham;Bellingham;WA;Washington;53073;Whatcom;48,7548;-122,469;129653;1246;shape;FALSE;TRUE;America/Los_Angeles;2;1840018346
Las Cruces;Las Cruces;NM;New Mexico;35013;Doña Ana;32,3265;-106,7893;129538;516;shape;FALSE;TRUE;America/Denver;2;1840020683
Greenville;Greenville;NC;North Carolina;37147;Pitt;35,5943;-77,376;129374;979;shape;FALSE;TRUE;America/New_York;2;1840013407
Round Rock;Round Rock;TX;Texas;48491;Williamson;30,527;-97,6642;128812;1321;shape;FALSE;TRUE;America/Chicago;2;1840020879
Elizabeth;Elizabeth;NJ;New Jersey;34039;Union;40,6658;-74,1913;128484;4027;shape;FALSE;TRUE;America/New_York;2;1840003613
South Lyon;South Lyon;MI;Michigan;26125;Oakland;42,4614;-83,6526;128071;1219;shape;FALSE;TRUE;America/Detroit;2;1840002432
Simi Valley;Simi Valley;CA;California;06111;Ventura;34,2663;-118,749;126782;1168;shape;FALSE;TRUE;America/Los_Angeles;2;1840021843
Santa Clara;Santa Clara;CA;California;06085;Santa Clara;37,3646;-121,968;126723;2677;shape;FALSE;TRUE;America/Los_Angeles;2;1840021571
Yakima;Yakima;WA;Washington;53077;Yakima;46,5923;-120,5496;126487;1302;shape;FALSE;TRUE;America/Los_Angeles;2;1840021154
Johnson City;Johnson City;TN;Tennessee;47179;Washington;36,3406;-82,3806;126265;596;shape;FALSE;TRUE;America/New_York;2;1840014462
Dover;Dover;DE;Delaware;10001;Kent;39,161;-75,5202;125931;617;shape;FALSE;TRUE;America/New_York;2;1840005810
Pearland;Pearland;TX;Texas;48039;Brazoria;29,5581;-95,3218;125817;998;shape;FALSE;TRUE;America/Chicago;2;1840020979
Lynchburg;Lynchburg;VA;Virginia;51680;Lynchburg;37,4003;-79,1909;125710;638;shape;FALSE;TRUE;America/New_York;2;1840003855
Fort Smith;Fort Smith;AR;Arkansas;05131;Sebastian;35,3495;-94,3695;125306;529;shape;FALSE;TRUE;America/Chicago;2;1840013456
